shortcode,media,caption,comments,likes,username
B2cBQRZAO8n,https://instagram.fclj2-1.fna.fbcdn.net/vp/aad71f65c3676d88bf64e056506ba964/5E03C178/t51.2885-15/fr/e15/p1080x1080/70418217_484527915718095_7003069563602656047_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,"I love pimento cheese. 💖 It's a classic Southern cheddar cheese and pimento pepper dip. If you appreciate cheddar cheese, pimento cheese is going to be your new favorite party dip and sandwich spread. It’s cheesy, tangy, peppery (spicy if you wish), and spreadable! 💃🏻✨👏⁠
⁠
Recipe on cookieandkate.com today! Clickable link in my bio. #cookieandkate #pimentocheese #vegetarian #glutenfree #fall #dip  #foodie #buzzfeast #eeeeeats #cheese #feedfeed #huffposttaste #f52grams",20,1776,cookieandkate
B2cP7E6Iz0j,https://instagram.fclj2-1.fna.fbcdn.net/vp/b9148be5d11e15fb5fee59c3ad42725d/5DFB7264/t51.2885-15/e35/p1080x1080/70988885_649078668914295_5296875261461983258_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,"Rustic tomato sauce with soft, sweet onions, chickpeas and a generous handful of fresh basil & kale, folded into a big bowl of penne pasta = favorite comfort food 😍 New recipe on the blog, along with a few secrets to succeeding with your tomato sauce 💥 Link in profile!",13,730,cashewkitchen
B2cVK21l-lM,https://instagram.fclj2-1.fna.fbcdn.net/vp/666f635b5439bb5c786af5cbc56335b1/5D84D34E/t51.2885-15/e15/c0.90.720.720a/s640x640/67944847_511938949617934_2567845406613822883_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"💕🐖 A mother's love with is such a special thing.⁠
⁠
When a mother pig on a factory farm gives birth, the piglets suckle from her, but she is not able to reach them and nuzzle them because of the confined space she is forced to live in. If they are sick, all she can do is watch them die. ⁠
⁠
✊ You can help make sure pigs, and all farm animals, experience the time and love from their babies. Try vegan with us! Link in our bio.⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg",19,1051,weareveganuary
B2cVa5lArLP,https://instagram.fclj2-1.fna.fbcdn.net/vp/7aa78b0d856fa9a1db32e26a2cad900e/5DF9F399/t51.2885-15/e35/s1080x1080/68721543_107058080559547_7455007360773159056_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,"MORNING ROUTINE ✌🏽🥥💦 By a show of hands,👋🏽🤙🏼✌🏽who starts their day with a glass or water or some sort of cleansing process? And if you care to share what that is, please enlighten us! ☀️I’m always so intrigued and inspired to hear what others do! Personally, when I’m drinking room temp water, adding a little lemon, maybe a little apple cider vinegar and some molasses first thing in the morning I feel at ultimate best! The other thing I do, is eat melons only on an empty stomach! I have always had sensitive digestion and knowing melons digest in 5 min where as everything else including other fruits take longer, they really do best first thing in the morning! 
For breakfast we almost always have a smoothie, the kids they might have oatmeal or toast too. (I feel better with just a litre sized smoothie) and that’s usually after the kids are in school. I try to exercise in the morning but if I can’t I do a quick dry brush (been extra into that lately)  to get the lymphatic fired up (feels so good after) and do a couple push ups or something to get the blood flowing- I can’t not do something physical... It makes everything better and I know that about myself (especially if baby’s been up a lot that night)! For the kids I notice such a huge direct correlation between good nutrition and happy dispositions! If they are nourished and hydrated they are angels! It’s when do much breads and empty calories (cereals) take over that I start to notice their pep damper! And happy kids are the absolute best energy and makes life that much more enjoyable which is one easy motivator to feed them good! They also always skateboard surf  or ride their bike before school to get their blood pumping too!
So that’s what’s going on over here! How about you?! (I should note - Shem and I are about the same most days! (And I should note we didn’t always have a supportive start to our days! Use to be more like bread and store bought waffles and cereals) - but definitely  gotten better over the years and it’s definitely made a big positive difference worth being amped on!😜🍇🍍🥥🥑💦 #morningroutine PS can you tell our kitchen is different! 🙌🏽",568,56856,earthyandy
B2cjfyYlwzI,https://instagram.fclj2-1.fna.fbcdn.net/vp/a0e79ada413314e8096ae30d77c0c54d/5E005143/t51.2885-15/e35/p1080x1080/68928348_126442401673672_6900139507748230018_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,Sunday Suppers = Hoisin Meatballs w/Quick Pickled Veggies. We’re crushing samples of this deliciousness @feastportland this afternoon with @traegergrills & @williamssonoma. Come hang out! Happy Sunday friends. 🔥🤘,89,9478,dennistheprescott
B2cmmvelHe9,https://instagram.fclj2-1.fna.fbcdn.net/vp/ff85f32bb9ac9f7da2ee09ed6a9eaedd/5E02ACDD/t51.2885-15/e35/p1080x1080/69272415_128114045220593_2062411046069487019_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"just on an adrenaline high last night after seeing my man @johnmayer live with my love!! i’ve seen JM 5 times and he just keeps getting better. i sobbed when he sang the lyrics to one of my fave songs last night- “i’m in repair, i’m not together but i’m getting there.” 🎶 that is a soundtrack to my life right now more than ever. i’m healing, my body is repairing itself, there is so much to rebuild, and i am getting there. 💗 so damn grateful for this life and for the energy to be out and about this weekend. who is your dream artist or band to see live?! john mayer is mine so i’m on cloud 9 ☁️ also my other dream to see live is eminem!!!! let’s hear yours! 🎶 p.s. music heals the soul. #tbbmademedoit #soulonfire #lymewarrior",0,2536,thebalancedblonde
B2e0Hlxh6eo,https://instagram.fclj2-1.fna.fbcdn.net/vp/a50b5ec7082f4afbc41fc2dae834dcf8/5E38E35B/t51.2885-15/e35/p1080x1080/68952727_104110704250137_447866342864830556_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=109,"Simple whole foods are my favourite.

Yes, I eat fast foods sometimes and on occasion I’ll cook up something less than nutrient-dense in the kitchen but this is usually for social reasons (and quite rare) and I always find myself looking forward to eating something simple, clean and refreshing.

I enjoy feeling lightness after I eat, thanking myself for the love I’ve given to my body, knowing my meal has helped me, not hindered me.

Food becomes us. We are quite literally what we put into our Selves. I choose to become a thriving embodiment of life itself.

Take a look at your plate.",21,535,blueollis
B2e0aNvAdbp,https://instagram.fclj2-1.fna.fbcdn.net/vp/53e17aff51436706d3a9242536b47463/5E1B154D/t51.2885-15/e35/p1080x1080/67317563_165966191248602_8682216021959651684_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"NEW ON THE BLOG!
Nut free Romesco sauce! 
I can’t deal with how good this recipe turned out. It’s sooo flavorful and creamy. Normally Romesco sauce has almonds in it but I subbed for pumpkin seeds! It also has some of your traditional ingredients like roasted red peppers 😍 You need to make this for your #meatlessmonday. It’s 100% one of my new fav pasta recipes on the blog and I cannot wait for you to try it! 
Link in bio or go to: http://plantbasedjane.com/2019/09/nut-free-romesco-sauce/ for the recipe 💕",40,3474,plantbasedjane
B2e0x-IhNEA,https://instagram.fclj2-1.fna.fbcdn.net/vp/3a708c7137c7bd6ebee2daf93bf20b38/5E3DDC37/t51.2885-15/e35/p1080x1080/70062862_164894021321623_3450976140164236093_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,"From the first day of our very last minute holiday! We booked the day before we left. Not recommended if you want to get a room at the nice places but very much recommended if it means you get to surprise your pal for his birthday and this we did!! There was also, I should add, the pull of possibly one of my favourite Greek restaurant too!! Kiki’s stands alone and perched above this remote bay on Mykonos. Everything is cooked over coals and it’s here I had possibly the best lamb chop of my life (definitely don’t skip the salads either, these are exceptional). Kiki’s will have a good 40 person queue throughout the entire day, but it couldn’t be more worth the wait (plus the boxes of wine and cool box of ice provide enough of a distraction)! Despite Mykonos having meant to have been a fleeting visit, (we were due on Sifnos the next day), the Cycladic winds decided otherwise. Today however, three days later than initially thought, we head onto Milos for more Greek adventures.",94,392,annabarnettcooks
B2e2656F1Dg,https://instagram.fclj2-1.fna.fbcdn.net/vp/ec364128aed67db2f18399e71948a3fe/5E1ECBF5/t51.2885-15/e35/p1080x1080/70686770_453329112192268_546870905333402102_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"let’s talk IBS...! ✨ mine has been excruciating lately. i went all in with my favorite foods in hawaii, but they made my stomach flare like crazy. coffee, fresh fruits, gluten free toast, you name it. by the time i left maui, my stomach was swollen to the size of a balloon. it’s been uncomfortable and awful. since i’ve been back i’ve been going back to the basics- the foods that make me feel okay... even though every day is a process of figuring out what those are. lyme and parasites complicate things too 🙈 i wanted to share because sometimes it’s easy to forget what others are going through behind their smiling face / curated instagram pics. and that if you’re going through it, you’re not alone. this is why i follow a diet & lifestyle that works for me- if i don’t, i really suffer. let’s all be a little more kind to others today. you never know what people are dealing with. also if you suffer from IBS, what works for you? ✌🏻 #tbbmademedoit #lymewarrior #IBSawareness #soulonfire",767,4929,thebalancedblonde
B2eLxx2ogiw,https://instagram.fclj2-1.fna.fbcdn.net/vp/3349d75ce2655312d29a35d5ad1dd138/5E062CDB/t51.2885-15/e35/s1080x1080/69691304_199500101042889_4844995785029718615_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=109,"🥢 How To Make Raw Vegan Sushi In A Matter Of Minutes 🍚⁠⠀
⠀⁠⠀
So, here’s EXACTLY what you’ll need for this recipe:⁠⠀
⁠⠀
⠀⁠⠀
✅ Nori Sheets⁠⠀
✅ Miso Paste⁠⠀
✅ Avocado⁠⠀
✅ Raw veggies of choice⁠⠀
⠀⁠⠀
AND, here’s what to do with those ingredients:⁠⠀
⠀⠀⁠⠀
1️⃣ Lay nori sheet on a sushi mat (if you have one)⁠⠀
2️⃣ Spread miso paste along the farthest edge of the nori sheet⁠⠀
3️⃣ Add hemp hearts to the miso paste⁠⠀
4️⃣ Add some avocado, cucumber, carrots, red pepper, radish, mushrooms and sprouts or other veggies to the other side of the nori sheet.⁠⠀
5️⃣ Roll, slice and enjoy!⁠⠀
⠀⁠⠀
S/O to simple-veganista.com for the delicious and easy-to-follow recipe/picture!⁠⠀
⠀⁠⠀
#plantfueled #veganfitness #veganathlete #veganstrong #vegannutrition #vegangains #vegainz #govegan🌱 #poweredbyplants #plantbuilt #veganaf #veganbodybuilding #plantbaseddiet #veganmuscle #plantbasednutrition #veganism #veganfood #fueledbyplants #govegan⁠⠀
⁠⠀",7,1299,jonvenus
B2eNWfCjZr6,https://instagram.fclj2-1.fna.fbcdn.net/vp/6d915f822641788c75acf2ed4925d84f/5D8488A8/t51.2885-15/sh0.08/e35/c0.90.720.720a/s640x640/69034101_513939649437237_7755830512385910949_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=109,"This doesn’t look fancy at all but it took 5 mins and really filled me up, perfect on a busy day between feeding, obsessing over Skye, sorting the first batch of recipes we’re handing in for our next book and heading to the office for an afternoon of photos for various projects 💃 Sometimes I tell myself there’s no time to eat such a varied meal but bowls like this are just a nice reminder that there is. I put 1/2 a tin of butter beans in a frying pan with 1/2 a small courgette (chopped into half moons), olive oil, lemon and salt and let them heat through for a few mins while I massaged tahini, tamari, lemon and olive oil into kale then added both to my bowl with a whole avo and a dollop of hummus 🙏🏼🌱 Simple, speedy, so yum and full of good stuff 😍",209,16382,deliciouslyella
B2eOEQFHIh7,https://instagram.fclj2-1.fna.fbcdn.net/vp/96e1a73ce79525bfec0aa707f198a938/5DFFC18D/t51.2885-15/e35/p1080x1080/69027417_357778838432531_3409834001958687679_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"We fell in love with hiking years ago on our first camping holiday together, when we realised how peaceful it was to walk for hours simply enjoying the presence of nature. The little noises here and there from chipmunks, birds and other creatures, made us feel like we were part of it all. This weekend we needed to be back in nature to remind ourselves of its beauty, and it’s power - so we hiked and took in all that surrounded us and gave us that extra motivation to go into this week with high spirits and strong motivations to fight for the climate 🙏🏻🌿",16,1872,sustainably_vegan
B2eTmMWHd-y,https://instagram.fclj2-1.fna.fbcdn.net/vp/cdf5436a50fc2e85087ee77bf31c1068/5DFCC7AC/t51.2885-15/e35/70755087_2572377602784037_6062604756232191735_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"There is only one month left until the publishing date for our cookbook, The Art of Escapism Cooking, on Oct 15!  Today we are announcing a sweepstake to win a jar of one of the recipes in the cookbook called, #HELLDUST, a fiery dust-storm consisting of toasted ghost peppers (or Korean chili flakes for beginners) and six other strongly aromatic substances that will engulf anything that it touches - from pizza, noodle, salads, roast meats, grilled vegetables and etc - in a delirious, nutty, spiced up and chili-induced high.  Consider it chili flakes 2.0, as it has since replaced plain old chili flakes as a condiment on my table, as should yours. (Contains peanuts, fyi for anyone with peanut allergy).⁣
⁣⁣
⁣To enter the sweepstake, please pre-order the book from now (or if you’ve already done so, you can enter, too) till Sep 30th, and leave a comment in this post by tagging three more friends.  It’s a honor system but if anyone who are willing to show the courtesy by emailing a screenshot of their pre-order to helldust@ladyandpups.com, will earn 5 spots in the lottery!  Ten winners, worldwide, will be announced on October 1st.  Thanks for your support all these years.  This couldn’t have happened without you. ⁣
⁣#theartofescapismcooking #ladyandpupscookbook⁣⁣
⁣⁣•⁣⁣⁣
⁣⁣⁣•⁣⁣⁣
⁣⁣⁣•⁣⁣⁣
⁣⁣⁣•⁣⁣⁣
⁣⁣⁣•⁣⁣⁣
⁣⁣⁣#f52grams #feedfeed #huffposttaste #buzzfeast #eeeeeats #beautifulcuisines #thekitchn #foodandwine #forkyeah #yahoofood #onthetable #buzzfeedfood #vscofood #foodstyling #foodphotography #lifeandthyme #eater #heresmyfood #food52 #gloobyfood #foodgawker #eattheworld #eatfamous #tastingtable #dailyfoodfeed #spoonfeed #foodbeast ⁣
⁣⁣⁣⁣
⁣",63,1625,ladyandpups
B2ecv6QHHeO,https://instagram.fclj2-1.fna.fbcdn.net/vp/528902af965e1997759d00738e2074a0/5E17C47B/t51.2885-15/e35/69717575_473270733257635_1286584083822545566_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=107,MIAMI— come say hi to me @veganblockpartyfl!! 🥥🍓🍍🍉🍒🍉🥭☀️🌈🌊 we’ll be serving #vegan CAKE 🎂🎂🎂(tix in stories!),23,880,chefchloe
B2egTdVlpJi,https://instagram.fclj2-1.fna.fbcdn.net/vp/c2f902fc68e2553dfdb9368012786930/5E34E475/t51.2885-15/e35/69665383_104189890900232_4762491099534800525_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,The @the_tofurky_company sandwiches we heard were in the making a year or two ago have finally hit the UK!!! Yessssssss 🙌🏻 Sandwich game just levelled up 🥪 📷: @vegangossip in @hollandandbarrett,114,3829,accidentallyveganuk
B2egf4EIFZ3,https://instagram.fclj2-1.fna.fbcdn.net/vp/a400709a9aef8298cdfcdf6850fe91bd/5D847847/t51.2885-15/sh0.08/e35/c0.280.720.720a/s640x640/69195671_384669895783556_2090880310876930343_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,"I sit down with the inspiring @pauldegelder to discuss his story & how surviving a shark attack led him to fight for ocean conservation & living a #vegan lifestyle💪🏼🌱
Who else found Pauls story amazing?!",36,1598,jonvenus
B2eij4bgYBD,https://instagram.fclj2-1.fna.fbcdn.net/vp/7dbb3d7e61759dade6067da950bb18f8/5E09E596/t51.2885-15/e35/p1080x1080/69461407_1810900585722068_815952664100575353_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,"Day 2 - Myntra3DayChallenge
 I don’t wear them too often but I absolutely love being in a kurta. Wonder why I don’t wear one everyday🥰 Decided to draw my inspiration today from the Folk & Fusion trend in the Myntra Autumn Winter '19 collection. Funny enough, I was was inspired to whip up this rose pistachio cheesecake today the minute I had a look at this printed kurta which I paired with white bottoms.
Check out @Myntra App and tell us what inspires you. 
#Myntra3DayChallenge #Myntra #NewSeason19 #galleri5InfluenStar",86,2964,shivesh17
B2el5IkAbBj,https://instagram.fclj2-1.fna.fbcdn.net/vp/9a769422dbca8653f867683b957a7389/5D84C192/t51.2885-15/sh0.08/e35/s640x640/69834929_2350751865241637_4214961360857358681_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"Look forward to lunches this week with our ABUNDANCE Kale Salad🥗👀! We're not holding back on TOPPINGS, so say no to sad desk meals 😋🥑🌱. Creamy TAHINI dressing will make this 30-minute dish a CLASSIC🥕🍠! Grab the LINK in our bio now! #plantbased #kalesalad #mealprep⁠⠀
⁠⠀",0,8713,minimalistbaker
B2euii0DcFY,https://instagram.fclj2-1.fna.fbcdn.net/vp/0537fe72b4dd4297d3b0aefd3eeff5bf/5DFFA171/t51.2885-15/e35/p1080x1080/70191004_454850621781416_1269964416838698208_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,"Coming back from the weekend full of waffles, matcha, yoga, and friends feeling nice and refreshed 🥰 What’s one thing thing you did this weekend that made you smile? ⁣
⁣
I was too busy devouring my waffles to take a picture, so here’s a photo of my camping pancake mix instead 🥞😋👏🏼 You definitely don’t have to be planning a trip outdoors to enjoy these golden fluffy rounds! I like the make the dry mix ahead of time and store it in my pantry for an easy weekend (or weekday!) treat 🌟 Recipe is up on the blog if you’re curious — just type “pancakes” into the search bar and you’re good to go 👌🏼 #FromMyBowl",26,3213,frommybowl
B2exoOro52q,https://instagram.fclj2-1.fna.fbcdn.net/vp/2f1ac43efac79d7d26d90e19c932e82a/5DFBC743/t51.2885-15/e35/p1080x1080/71015606_190883061914941_1397761581865324179_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"👩🏼‍🍳 FROM MY CALENDAR, WEEK 38 • Hey guys, how was your weekend? 💕This harvest moon has left me feeling highly inspired and inventive, but also very scattered in my brain. I catch myself just standing, forgetting what I was doing or thinking 😅 It’s frustrating to feel like that on a Monday, cause normally I’m ready to hit the ground running and crush my to-do list early in the week 💪🏻 We’ve been in full on ”to do” mode all weekend, getting all the garden & cleaning projects done, so I guess I didn’t get the brain rest I needed either 🤷🏼‍♀️ This week is not v exciting, just a bunch of cooking, shooting and writing! Let’s have a look 👉🏼
•
⌲ Mon: Tested and shot a recipe for apple rings today! Flavored with various powders 🍎😛(more on stories!). Also tested a soup that turned out AMAZING 😍
⌲ Tue: Another day in the kitchen/studio, shooting and getting all creative! 👩🏼‍🍳Workout in the afternoon if there’s time 🏋🏼‍♀️
⌲ Wed: Office day! I rent a desk at a shared office space in town, where I spend about 2-3 days a week. My artist friend @amandamendiant also sits there so it’s nice to have company 🙃 Will edit photos & write blog posts! 👩🏼‍💻 Oh and talk to @withyohanna, planning upcoming retreats!
⌲ Thu: Another day in the kitchen, recipe testing & shooting 🥑🥕🥒
⌲ Fri: Back at the office to process the last content of this week. It’s nice to alternate between those two: creating - processing - creating - processing ☯️
⌲ Weekend: No plans except I wanna go get local veggies at @stormyrbergetsgardsbutik if they’re open?? Wishing y’all a great week! Stay warm and cozy will ya? 🍂💛",9,557,cashewkitchen
B2eyeZqg9hs,https://instagram.fclj2-1.fna.fbcdn.net/vp/a79ccfed6ec8e341ef69b626c651c8ee/5D8547DA/t51.2885-15/sh0.08/e35/c0.90.720.720a/s640x640/69239466_872602349781050_6878397976332264894_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=102,"Double Tap if you agree 🗣️ @chris.packham ""It's time to stand up for our planet""⁠⠀
⁠⠀
⁠⠀
⁠⠀
⁠⠀
⁠⠀
⁠⠀
⠀⁠⠀
⁠⠀
⁠⠀
⁠⠀
⁠⠀
⁠⠀
.⠀⁠⠀
.⠀⁠⠀
.⁠⠀
#Veganuary #Veganuary2020⁠⠀
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠#GoVegan #TryVegan ⁠⠀
#VeganShare #VegansOfIg #ChrisPackham #Video #VeganVideos #Enviromentalist",27,1003,weareveganuary
B2fA1oRh8KR,https://instagram.fclj2-1.fna.fbcdn.net/vp/ccdad07f1c72f90061c70dcb683470f4/5E3D177D/t51.2885-15/fr/e15/s1080x1080/69855434_134960154449806_4382565122207060747_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,"😥🐥 In the egg industry, male chicks have no commercial value because they can’t lay eggs and they are not suitable for chicken-meat production. This is because layer hens — and therefore their chicks — are a different breed to chickens that are bred and raised for meat production. ⁠
⁠
Millions of them are gassed to death on their first day of life. Worldwide approximately 7 billion day-old male chicks are culled per year.⁠
⁠
The only way to stop this, is to stop eating eggs. Learn how to ditch animal products from your diet by signing up to Try Vegan for free with us today. Link in Bio 👆⁠
⁠
⁠
⁠
⠀⁠
⁠
⁠
⁠
⁠
⁠
.⠀⁠
.⠀⁠
.⁠
#Veganuary #Veganuary2020⁠
#Vegan #Vegans #PlantBased #CrueltyFree #VeganForLife #VeganAF #VeganMovement #VegansOfInstagram #VeganLife #VeganLifestyle #VeganForTheAnimals #VeganForHealth #VeganForThePlanet #VeganForTheEnvironment #VeganForEverything ⁠
#GoVegan #TryVegan ⁠
#VeganShare #VegansOfIg #EggFree #Plantbaseddiet",144,3425,weareveganuary
B2fJc1PAkka,https://instagram.fclj2-1.fna.fbcdn.net/vp/b7e31750b669db557248cefeffb6b01a/5E1982F0/t51.2885-15/e35/p1080x1080/70778468_420913238557489_2329173133906689143_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"HUGE end of Summer GIVEAWAY with @cedarsfoods + a little meal prep inspo for ya 😍 First off, I prepped a few recipes on my story showing you how @cedarsfoods hommus is such a versatile ingredient that can help make your meal prep so much easier and tastier! Using Cedar’s Topped Organic Balsamic Caramelized Onion Hommus, I made hommus pasta, hommus grilled cheese, and hommus salad so make sure you check out my stories or highlights to learn how! Secondly, who’s ready for an EPIC giveaway?! I partnered with @cedarsfoods to give you the chance to win prize pack that is great for back to school, meal prep or just cause you deserve to treat yo self! Enter to win everything pictured in the second photo: An @instantpotofficial (yes, a freaking instant pot!!), a @katespadeny Meal Planner, a @taylorusa Digital Kitchen Scale, a @crateandbarrel @foxrunbrands Wooden Cutting Board, a @anchorhocking 20 Piece Glass Storage Set, (2) @stasherbag Reusable Sandwich Bags and VIP coupons for FREE @cedarsfoods products⁣!
⁣
To enter:⁣
(1) Follow @sweetsimplevegan and @cedarsfoods⁣
(2) Leave a comment on this photo letting me know you’re entering and why you want to win! ⁣
⁣
US Only. Giveaway ends 9/23, good luck! #sponsored #sweetsimplevegan #giveaway #instantpot #mealprep #backtoschool #crateandbarrel #vegan #hummus #hommus #cedarsfoods",840,2460,sweetsimplevegan
B2fQ8zyFurP,https://instagram.fclj2-1.fna.fbcdn.net/vp/adb0466d5729136fbdb45e3871396823/5E04983D/t51.2885-15/fr/e15/p1080x1080/69493767_155620145521776_6361903195027275212_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"I can't go back to store-bought almond butter. Homemade almond butter is ultra thick and creamy, and it tastes like warm, freshly roasted almonds! 😍 It's easy to make and more affordable, too. Patience is key when making almond butter. It might seem like the whole almonds will never turn into creamy nut butter, but they always do. Don’t give up! ✨✨⁠
⁠
Recipe at cookieandkate.com! Search ""almond butter."" Or click the recipe link in my bio! #cookieandkate #glutenfree #vegan #almondbutter #snack  #nutbutter #healthyfood #cleaneating #breakfast #realfood #feedfeed ⁠
#breakfastofchampions",56,2774,cookieandkate
B2g1gbbipKv,https://instagram.fclj2-1.fna.fbcdn.net/vp/280a0166c5547f42e55bfcb8266e84d6/5E19AB7F/t51.2885-15/e35/69360035_692409731164479_5464969675460024879_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"‪Yesterday the movement #FridaysForFuture received the @amnesty International’s Ambassador of Conscience Award. We are so incredibly honoured by this!‬
‪Activism works. So act! See you on the streets 20-27th of September. #ClimateStrike #schoolstrike4climate ‬",1945,314312,gretathunberg
B2g2h9kgS3j,https://instagram.fclj2-1.fna.fbcdn.net/vp/2f682dfa677d7074efc1d85a8c88394a/5D8551EE/t51.2885-15/sh0.08/e35/s640x640/71151944_130249911633939_1838969558670170396_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=1,"Hi friends👋🏼! Today we're making DIY COCONUT YOGURT with just 2 ingredients 🥣🥥! That's right, a CREAMY, tangy, RICH snack or breakfast full of probiotics😊🍓! We also cover ALL of our top TIPS for DIY yogurt success, so be sure to check out the full post via the LINK in our bio! #yogurt #plantbased #probiotics #coconutyogurt",153,5429,minimalistbaker
B2g2qdTH9Oj,https://instagram.fclj2-1.fna.fbcdn.net/vp/c892ac9d20693f0c7a1476198da833cb/5E0A065E/t51.2885-15/e35/s1080x1080/70845572_924867587871724_7082559110953959554_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"Somehow out of nowhere the light began seeping in.
.
#byeanxiety (for now).",9,1187,sustainably_vegan
B2g6avEniti,https://instagram.fclj2-1.fna.fbcdn.net/vp/be8041cb1b26dc9e4d06e65e15544cd6/5DFFB48F/t51.2885-15/e35/p1080x1080/69662424_422347428393697_5411451525699235953_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Epic fail 👎🏼 or epic win👍🏼? 🤔
.
.
.
The line between the two can be SO thin. Here’s what I mean...
.
.
.
⭐️Playing it safe, doing what I know and what resonates with my lovely audience 💓can feel like a win. 🥇
.
⭐️Those instagram likes are SOOOOO desirable🥰, yet following a ‘formula’, even if it brings me ig hearts can feel like I’m losing too - I loose my sense of adventure, playfulness, experimentation and creative growth. 🥺
.
.
.
⭐️Doing something outside my comfort zone is scary 😅and if the shot doesn’t come out 100% the way I want it to, it feels like a fail😫. .
⭐️Yet on the other side of that is learning, problem solving and permission to try more new things.✨💪🏼✨
.
.
.
⭐️All of this to say I don’t know if I love or hate this shot🤔. Fried food is something I’ve always been afraid to photograph 😅- though I SO enjoyed eating these fried zucchini fritters/ bhajis trust you me😋- and shooting on THAT backdrop was hard, but I LOVE that I pushed the boat out and that I’m stretching myself. So there you have it #eatcaptureshare. ☺️
.
.
.
.
IMAGE INFO: ⭐️Recipe from @healthy_ish red lentil zucchini fritters. Actual lunch we eat this weekend gone. ⭐️Used my preset for Lightroom TLP dark green wood. ⭐️All the plates are there cuz I tried so many different styling options, till I settled on the oval platter. Prop sources tagged. .
.
.
.
.
.
#thelittleplantation #whatveganseat #foodphotography #foodstyling #flatlayforever #bestofvegan #creativityfound #calledtocreate #gloobyfood #lovetrumpshate #bombesquad #bonappetit #vegansofig #vegansofinstagram #vegan #veganuk #eattheworld #hautecuisines #eattherainbow #canonuk #foodandwine #letscookvegan #howisummer #feedfeedvegan #heresmyfood",110,975,thelittleplantation
B2gNlDZghPt,https://instagram.fclj2-1.fna.fbcdn.net/vp/313476521b08324e967a0d3d6441324d/5E1957A2/t51.2885-15/e35/s1080x1080/69263324_127840148547445_1226538453792152284_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Corn 🌽 . A NSW fave. Which is lucky as NSW produces over half the national supply 🌾.
.
Corn pop. Sweetcorn soft serve. Caramel and vinegar popcorn crumb. Cocoa butter coating.
.
Land & Sea – NSW on now. It’s a goodie!
.
👨‍🍳: @nellyjrobinson 📸: @colebennetts",5,257,nelrestaurant
